movie_id,title,release_date,movie_url
25881611,战神纪,2018-04-28,https://movie.douban.com/subject/25881611/
26924141,低压槽：欲望之城,2018-04-28,https://movie.douban.com/subject/26924141/
26715657,幕后玩家,2018-04-28,https://movie.douban.com/subject/26715657/
26683723,后来的我们,2018-04-28,https://movie.douban.com/subject/26683723/
30187395,午夜十二点,2018-04-28,https://movie.douban.com/subject/30187395/
26868408,黄金花,2018-04-28,https://movie.douban.com/subject/26868408/
30198302,尖叫直播,2018-04-29,https://movie.douban.com/subject/30198302/
30183489,小公主艾薇拉与神秘王国,2018-04-29,https://movie.douban.com/subject/30183489/
26769474,香港大营救,2018-05-04,https://movie.douban.com/subject/26769474/
26420932,巴霍巴利王二：终结,2018-05-04,https://movie.douban.com/subject/26420932/
27148201,我们的青春岁月,2018-05-04,https://movie.douban.com/subject/27148201/
5330387,青年马克思,2018-05-05,https://movie.douban.com/subject/5330387/
30183444,任性的硬币,2018-05-07,https://movie.douban.com/subject/30183444/
26968024,我是你妈,2018-05-11,https://movie.douban.com/subject/26968024/
26610786,战犬瑞克斯,2018-05-11,https://movie.douban.com/subject/26610786/
26241770,破门,2018-05-11,https://movie.douban.com/subject/26241770/
24773958,复仇者联盟三：无限战争（上）,2018-05-11,https://movie.douban.com/subject/24773958/
26720366,寻找女神·娇阿依,2018-05-11,https://movie.douban.com/subject/26720366/
26682831,天梦,2018-05-11,https://movie.douban.com/subject/26682831/
27608425,亲爱的，我要和别人结婚了,2018-05-12,https://movie.douban.com/subject/27608425/
26942631,天下父母,2018-05-13,https://movie.douban.com/subject/26942631/
30212331,找爱之旅,2018-05-16,https://movie.douban.com/subject/30212331/
26909423,路过未来,2018-05-17,https://movie.douban.com/subject/26909423/
27065636,七号公馆,2018-05-18,https://movie.douban.com/subject/27065636/
30167129,荒城纪,2018-05-18,https://movie.douban.com/subject/30167129/
26997663,寂静之地,2018-05-18,https://movie.douban.com/subject/26997663/
27133303,超时空同居,2018-05-18,https://movie.douban.com/subject/27133303/
26877106,昼颜 电影版,2018-05-18,https://movie.douban.com/subject/26877106/
30207684,火魔高跟鞋,2018-05-18,https://movie.douban.com/subject/30207684/
30176809,擒贼先擒王,2018-05-18,https://movie.douban.com/subject/30176809/
30197981,时间暗局,2018-05-25,https://movie.douban.com/subject/30197981/
26799232,西小河的夏天,2018-05-25,https://movie.douban.com/subject/26799232/
27041538,神谕通天,2018-05-25,https://movie.douban.com/subject/27041538/
25918677,命运速递,2018-05-25,https://movie.douban.com/subject/25918677/
26614893,完美陌生人,2018-05-25,https://movie.douban.com/subject/26614893/
25900947,游侠索罗：星球大战外传,2018-05-25,https://movie.douban.com/subject/25900947/
30197104,雾都神探之绝情箭,2018-05-25,https://movie.douban.com/subject/30197104/
30212356,策反,2018-05-26,https://movie.douban.com/subject/30212356/
25836137,爱是永恒,2018-05-29,https://movie.douban.com/subject/25836137/
26931155,给十九岁的我自己,2018-05-29,https://movie.douban.com/subject/26931155/
27043980,我的宠物恐龙,2018-05-31,https://movie.douban.com/subject/27043980/
30234931,三界,2018-05-31,https://movie.douban.com/subject/30234931/
30146980,潜艇总动员：海底两万里,2018-06-01,https://movie.douban.com/subject/30146980/
30215891,寻找雪山,2018-06-01,https://movie.douban.com/subject/30215891/
30210411,毛骨悚然之红衣男孩,2018-06-01,https://movie.douban.com/subject/30210411/
30166791,魔镜奇缘二,2018-06-01,https://movie.douban.com/subject/30166791/
27069070,哆啦A梦：大雄的金银岛,2018-06-01,https://movie.douban.com/subject/27069070/
27087885,我想和你们在一起,2018-06-01,https://movie.douban.com/subject/27087885/
30215189,蓝色金鱼,2018-06-04,https://movie.douban.com/subject/30215189/
27157647,暗夜良人,2018-06-06,https://movie.douban.com/subject/27157647/
26949264,深海越狱,2018-06-08,https://movie.douban.com/subject/26949264/
26813286,幸福马上来,2018-06-08,https://movie.douban.com/subject/26813286/
26864182,一纸婚约,2018-06-08,https://movie.douban.com/subject/26864182/
30230515,那年，我还没长大,2018-06-08,https://movie.douban.com/subject/30230515/
27098062,别让爱情走弯路,2018-06-08,https://movie.douban.com/subject/27098062/
26942645,厕所英雄,2018-06-08,https://movie.douban.com/subject/26942645/
30205398,因果启示录,2018-06-08,https://movie.douban.com/subject/30205398/
30212351,恐怖浴室,2018-06-08,https://movie.douban.com/subject/30212351/
30211728,一个人的江湖,2018-06-08,https://movie.douban.com/subject/30211728/
30217368,盯上小偷的贼,2018-06-08,https://movie.douban.com/subject/30217368/
30133750,疯狂这一年,2018-06-15,https://movie.douban.com/subject/30133750/
30198241,时间监狱,2018-06-15,https://movie.douban.com/subject/30198241/
2342687,家,2018-06-15,https://movie.douban.com/subject/2342687/
27195080,泄密者,2018-06-15,https://movie.douban.com/subject/27195080/
26425435,泡菜爱上小龙虾,2018-06-15,https://movie.douban.com/subject/26425435/
26888820,血十三,2018-06-15,https://movie.douban.com/subject/26888820/
26818314,猛虫过江,2018-06-15,https://movie.douban.com/subject/26818314/
26416062,侏罗纪世界二,2018-06-15,https://movie.douban.com/subject/26416062/
26791910,吃货宇宙,2018-06-16,https://movie.douban.com/subject/26791910/
30224724,疯狂的麻将,2018-06-16,https://movie.douban.com/subject/30224724/
25971649,第七个小矮人,2018-06-16,https://movie.douban.com/subject/25971649/
27166974,监狱犬计划,2018-06-21,https://movie.douban.com/subject/27166974/
26990268,凤凰城遗忘录,2018-06-22,https://movie.douban.com/subject/26990268/
25849049,超人总动员二,2018-06-22,https://movie.douban.com/subject/25849049/
26677141,伊阿索密码,2018-06-22,https://movie.douban.com/subject/26677141/
26992383,龙虾刑警,2018-06-22,https://movie.douban.com/subject/26992383/
26815162,生存家族,2018-06-22,https://movie.douban.com/subject/26815162/
30230633,致命夺宝,2018-06-22,https://movie.douban.com/subject/30230633/
30183834,出走的娜拉,2018-06-23,https://movie.douban.com/subject/30183834/
1305690,阿飞正传,2018-06-25,https://movie.douban.com/subject/1305690/
27175526,明天有多远,2018-06-26,https://movie.douban.com/subject/27175526/
3838052,马兰花开,2018-06-26,https://movie.douban.com/subject/3838052/
27667334,暹罗决：九神战甲,2018-06-29,https://movie.douban.com/subject/27667334/
26905469,金蝉脱壳二,2018-06-29,https://movie.douban.com/subject/26905469/
24843621,地下凶猛,2018-06-29,https://movie.douban.com/subject/24843621/
26925317,动物世界,2018-06-29,https://movie.douban.com/subject/26925317/
27045333,凤皇传,2018-06-29,https://movie.douban.com/subject/27045333/
27202825,最后一球,2018-06-29,https://movie.douban.com/subject/27202825/
1466493,姽婳,2018-06-29,https://movie.douban.com/celebrity/1466493/
27622690,青春不留白,2018-06-29,https://movie.douban.com/subject/27622690/
26951955,恋爱101度,2018-06-29,https://movie.douban.com/subject/26951955/
26775743,快乐星球之三十六号,2018-06-30,https://movie.douban.com/subject/26775743/
26614101,红盾先锋,2018-07-01,https://movie.douban.com/subject/26614101/
26725114,心灵救赎,2018-07-02,https://movie.douban.com/subject/26725114/
26752088,我不是药神,2018-07-05,https://movie.douban.com/subject/26752088/
30235134,细思极恐,2018-07-06,https://movie.douban.com/subject/30235134/
30255216,您一定不要错过,2018-07-06,https://movie.douban.com/subject/30255216/
1296623,只能活一个,2018-07-06,https://movie.douban.com/subject/1296623/
30198729,新大头儿子和小头爸爸三：俄罗斯奇遇记,2018-07-06,https://movie.douban.com/subject/30198729/
30261979,左滩,2018-07-07,https://movie.douban.com/subject/30261979/
27053277,格桑花开的时候,2018-07-12,https://movie.douban.com/subject/27053277/
30183825,海龙屯,2018-07-13,https://movie.douban.com/subject/30183825/
26366496,邪不压正,2018-07-13,https://movie.douban.com/subject/26366496/
26746958,阿修罗,2018-07-13,https://movie.douban.com/subject/26746958/
30249257,天佑之爱,2018-07-13,https://movie.douban.com/subject/30249257/
30227725,小悟空,2018-07-14,https://movie.douban.com/subject/30227725/
30252555,八只鸡,2018-07-19,https://movie.douban.com/subject/30252555/
30262110,闺蜜的战争,2018-07-20,https://movie.douban.com/subject/30262110/
26930056,汪星卧底,2018-07-20,https://movie.douban.com/subject/26930056/
26660063,淘气大侦探,2018-07-20,https://movie.douban.com/subject/26660063/
25881500,玛雅蜜蜂历险记,2018-07-20,https://movie.douban.com/subject/25881500/
26988003,兄弟班,2018-07-20,https://movie.douban.com/subject/26988003/
27079318,北方一片苍茫,2018-07-20,https://movie.douban.com/subject/27079318/
26804147,摩天营救,2018-07-20,https://movie.douban.com/subject/26804147/
26253783,神奇马戏团,2018-07-21,https://movie.douban.com/subject/26253783/
26974912,请把生命交给我,2018-07-25,https://movie.douban.com/subject/26974912/
25882296,狄仁杰之四大天王,2018-07-27,https://movie.douban.com/subject/25882296/
27605698,西虹市首富,2018-07-27,https://movie.douban.com/subject/27605698/
30252429,文朝荣,2018-07-28,https://movie.douban.com/subject/30252429/
27180974,浴血广昌,2018-08-01,https://movie.douban.com/subject/27180974/
27622447,小偷家族,2018-08-03,https://movie.douban.com/subject/27622447/
26754880,萌学园：寻找盘古,2018-08-03,https://movie.douban.com/subject/26754880/
26767512,解码游戏,2018-08-03,https://movie.douban.com/subject/26767512/
30285932,三十那年,2018-08-03,https://movie.douban.com/subject/30285932/
30208005,神秘世界历险记四,2018-08-03,https://movie.douban.com/subject/30208005/
27050259,妈妈咪呀二：再次出发,2018-08-03,https://movie.douban.com/subject/27050259/
27615564,的士速递五,2018-08-03,https://movie.douban.com/subject/27615564/
30146756,风语咒,2018-08-03,https://movie.douban.com/subject/30146756/
30156898,肆式青春,2018-08-04,https://movie.douban.com/subject/30156898/
30274733,真心话太冒险,2018-08-07,https://movie.douban.com/subject/30274733/
27104330,李保国,2018-08-08,https://movie.douban.com/subject/27104330/
3926132,爱情公寓,2018-08-10,https://movie.douban.com/subject/3926132/
26290398,美食大冒险之英雄烩,2018-08-10,https://movie.douban.com/subject/26290398/
26426194,巨齿鲨,2018-08-10,https://movie.douban.com/subject/26426194/
26985127,一出好戏,2018-08-10,https://movie.douban.com/subject/26985127/
34883159,生如夏花,2018-08-15,https://movie.douban.com/subject/34883159/
26636841,最后的棒棒,2018-08-17,https://movie.douban.com/subject/26636841/
26309969,新乌龙院之笑闹江湖,2018-08-17,https://movie.douban.com/subject/26309969/
26351812,欧洲攻略,2018-08-17,https://movie.douban.com/subject/26351812/
26630714,精灵旅社三,2018-08-17,https://movie.douban.com/subject/26630714/
30122633,快把我哥带走,2018-08-17,https://movie.douban.com/subject/30122633/
26677970,我来自纽约,2018-08-18,https://movie.douban.com/subject/26677970/
30236775,旅行吧！井底之蛙,2018-08-18,https://movie.douban.com/subject/30236775/
27119292,大三儿,2018-08-20,https://movie.douban.com/subject/27119292/
30291398,疯狂暑期之哈喽怪物,2018-08-21,https://movie.douban.com/subject/30291398/
25966209,出山,2018-08-22,https://movie.douban.com/subject/25966209/
30255226,穿越爱,2018-08-24,https://movie.douban.com/subject/30255226/
30176525,深海历险记,2018-08-24,https://movie.douban.com/subject/30176525/
30199575,让我怎么相信你,2018-08-24,https://movie.douban.com/subject/30199575/
30276726,爸，我一定行的,2018-08-24,https://movie.douban.com/subject/30276726/
30296129,怒放的花儿,2018-08-24,https://movie.douban.com/subject/30296129/
30244759,信仰者,2018-08-24,https://movie.douban.com/subject/30244759/
1301465,纯真年代,2018-08-24,https://movie.douban.com/subject/1301465/
26636712,蚁人二：黄蜂女现身,2018-08-24,https://movie.douban.com/subject/26636712/
26906870,奇怪的袜子精灵,2018-08-24,https://movie.douban.com/subject/26906870/
26615753,黑子的篮球：终极一战,2018-08-24,https://movie.douban.com/subject/26615753/
30237381,惊慌失色之诡寓,2018-08-24,https://movie.douban.com/subject/30237381/
27107604,天下第一镖局,2018-08-24,https://movie.douban.com/subject/27107604/
27201353,大师兄,2018-08-24,https://movie.douban.com/subject/27201353/
27021609,超大号美人,2018-08-28,https://movie.douban.com/subject/27021609/
1013986,摇滚小子,2018-08-28,https://movie.douban.com/celebrity/1013986/
30185214,李学生,2018-08-28,https://movie.douban.com/subject/30185214/
26759818,曹操与杨修,2018-08-30,https://movie.douban.com/subject/26759818/
30227735,萌宠入殓师,2018-08-31,https://movie.douban.com/subject/30227735/
26728641,苏丹,2018-08-31,https://movie.douban.com/subject/26728641/
26336252,碟中谍六：全面瓦解,2018-08-31,https://movie.douban.com/subject/26336252/
30208007,藏北秘岭·重返无人区,2018-08-31,https://movie.douban.com/subject/30208007/
30238277,足球王者,2018-08-31,https://movie.douban.com/subject/30238277/
30263334,解剖室灵异事件之男生宿舍,2018-08-31,https://movie.douban.com/subject/30263334/
26574965,那些女人,2018-09-03,https://movie.douban.com/subject/26574965/
3073268,传奇的诞生,2018-09-07,https://movie.douban.com/subject/3073268/
26928809,吻隐者,2018-09-07,https://movie.douban.com/subject/26928809/
25978207,那条河,2018-09-07,https://movie.douban.com/subject/25978207/
26954268,道高一丈,2018-09-07,https://movie.douban.com/subject/26954268/
27204180,草戒指,2018-09-07,https://movie.douban.com/subject/27204180/
27107609,过往的梦,2018-09-07,https://movie.douban.com/subject/27107609/
26810318,阿尔法：狼伴归途,2018-09-07,https://movie.douban.com/subject/26810318/
27195119,李宗伟：败者为王,2018-09-07,https://movie.douban.com/subject/27195119/
30259493,黑暗深处之惊魂夜,2018-09-10,https://movie.douban.com/subject/30259493/
25725222,守望一生,2018-09-10,https://movie.douban.com/subject/25725222/
30327768,远去的牧歌,2018-09-11,https://movie.douban.com/subject/30327768/
27191430,勇敢往事,2018-09-12,https://movie.douban.com/subject/27191430/
30311865,古墓兽影,2018-09-13,https://movie.douban.com/subject/30311865/
26916229,镰仓物语,2018-09-14,https://movie.douban.com/subject/26916229/
30305663,审判者1,2018-09-14,https://movie.douban.com/subject/30305663/
26869119,念念手纪,2018-09-14,https://movie.douban.com/subject/26869119/
26607969,未择之路,2018-09-14,https://movie.douban.com/subject/26607969/
27611552,说走就走之不说再见,2018-09-14,https://movie.douban.com/subject/27611552/
26996640,反贪风暴三,2018-09-14,https://movie.douban.com/subject/26996640/
26785020,黑蝴蝶,2018-09-15,https://movie.douban.com/subject/26785020/
30227727,禹神传之寻找神力,2018-09-15,https://movie.douban.com/subject/30227727/
27181026,漂亮的村事,2018-09-16,https://movie.douban.com/subject/27181026/
30327877,特别追踪,2018-09-19,https://movie.douban.com/subject/30327877/
30308908,我是检察官,2018-09-20,https://movie.douban.com/subject/30308908/
3078549,虎胆追凶,2018-09-21,https://movie.douban.com/subject/3078549/
27597216,极品师徒,2018-09-21,https://movie.douban.com/subject/27597216/
26606774,关关雎鸠,2018-09-21,https://movie.douban.com/subject/26606774/
30313579,舌尖上的斗争,2018-09-21,https://movie.douban.com/subject/30313579/
27102569,悲伤逆流成河,2018-09-21,https://movie.douban.com/subject/27102569/
30312917,天刃,2018-09-21,https://movie.douban.com/subject/30312917/
26972258,江湖儿女,2018-09-21,https://movie.douban.com/subject/26972258/
26858594,哥斯拉：怪兽行星,2018-09-21,https://movie.douban.com/subject/26858594/
27020981,天慕,2018-09-21,https://movie.douban.com/subject/27020981/
27069427,黄金兄弟,2018-09-21,https://movie.douban.com/subject/27069427/
30324169,迷失的彩虹 古坠归来,2018-09-21,https://movie.douban.com/subject/30324169/
30322390,亭城之恋,2018-09-21,https://movie.douban.com/subject/30322390/
30327900,中学时代,2018-09-21,https://movie.douban.com/subject/30327900/
24743257,冷恋时代,2018-09-21,https://movie.douban.com/subject/24743257/
30142649,大闹西游,2018-09-22,https://movie.douban.com/subject/30142649/
26806099,爱猫之城,2018-09-22,https://movie.douban.com/subject/26806099/
27092785,李茶的姑妈,2018-09-30,https://movie.douban.com/subject/27092785/
4864908,影,2018-09-30,https://movie.douban.com/subject/4864908/
26930565,营救汪星人,2018-09-30,https://movie.douban.com/subject/26930565/
26425063,无双,2018-09-30,https://movie.douban.com/subject/26425063/
27149818,胖子行动队,2018-09-30,https://movie.douban.com/subject/27149818/
26816372,古剑奇谭之流月昭明,2018-10-01,https://movie.douban.com/subject/26816372/
35791622,新灰姑娘,2018-10-01,https://movie.douban.com/subject/35791622/
30208004,阿凡提之奇缘历险,2018-10-01,https://movie.douban.com/subject/30208004/
26985179,假装不正经,2018-10-05,https://movie.douban.com/subject/26985179/
27140071,找到你,2018-10-05,https://movie.douban.com/subject/27140071/
30128986,午夜幽灵,2018-10-12,https://movie.douban.com/subject/30128986/
26649627,超能泰坦,2018-10-12,https://movie.douban.com/subject/26649627/
30140571,嗝嗝老师,2018-10-12,https://movie.douban.com/subject/30140571/
30255138,张艺谋和他的“影”,2018-10-12,https://movie.douban.com/subject/30255138/
26794854,帝企鹅日记二：召唤,2018-10-12,https://movie.douban.com/subject/26794854/
30323188,恐龙王,2018-10-13,https://movie.douban.com/subject/30323188/
30196863,我要去远方,2018-10-16,https://movie.douban.com/subject/30196863/
30162995,沿海出发,2018-10-17,https://movie.douban.com/subject/30162995/
30336271,皮鞋,2018-10-17,https://movie.douban.com/subject/30336271/
30347761,梦想者联盟,2018-10-18,https://movie.douban.com/subject/30347761/
26944582,雪怪大冒险,2018-10-19,https://movie.douban.com/subject/26944582/
27039069,宝贝儿,2018-10-19,https://movie.douban.com/subject/27039069/
26999424,我的间谍前男友,2018-10-19,https://movie.douban.com/subject/26999424/
26929835,跨越八年的新娘,2018-10-19,https://movie.douban.com/subject/26929835/
26384292,无敌原始人,2018-10-19,https://movie.douban.com/subject/26384292/
27201451,非洲遇见你,2018-10-19,https://movie.douban.com/subject/27201451/
26857964,向阳的日子,2018-10-19,https://movie.douban.com/subject/26857964/
27204589,美丽战争,2018-10-19,https://movie.douban.com/subject/27204589/
3538070,八仙,2018-10-20,https://movie.douban.com/subject/3538070/
26290410,昨日青空,2018-10-26,https://movie.douban.com/subject/26290410/
26878103,暮光·巴黎,2018-10-26,https://movie.douban.com/subject/26878103/
26359246,灵魂契约,2018-10-26,https://movie.douban.com/subject/26359246/
25867012,追鹰日记,2018-10-26,https://movie.douban.com/subject/25867012/
30181130,阿拉姜色,2018-10-26,https://movie.douban.com/subject/30181130/
