page_index,movie_id,title,username,user_id,rating,date,time,comment,useful_count
0,30185236,黄大年,王大嘚,259028392,很差,2023-01-24,07:47:02,电视剧版值得期待,0
0,30185236,黄大年,欧润之,180763583,推荐,2023-01-05,16:39:56,两星送给黄大年精神！直接拍成广播剧多好呀！又省钱！最好让别人评价，别自吹自擂！我看的最差的楷模影片，没有之一。编剧得得多少年小儿麻痹症才能写出这么脑残的剧本？,0
0,30185236,黄大年,dolphinfu,dolphinfu,推荐,2022-12-30,11:08:08,优秀,0
0,30185236,黄大年,五香,255862940,还行,2022-11-05,23:57:31,精神太让人感动，本来有那么多好的素材，编剧和导演的水平一般了，没有给串连好，但我为有像黄大年这样的爱国科学家而感动,0
0,30185236,黄大年,_LiandCu_,167450239,推荐,2022-10-12,22:30:28,班里组织看黄大年，妈妈和闺蜜都是朝阳校区的校友，看到雪落在地质宫的屋顶莫名热血上涌。他为了他的信仰和使命埋葬在了这片黑土地，作为吉大人我很骄傲也很感动。,0
0,30185236,黄大年,叶酱,205311229,较差,2022-10-08,19:48:54,"把科技人才面临的囧境表现的淋漓尽致啊。国外引进的专家，无人机库被城管拆这种事需要亲自去斡旋；追求科研被大学说胳膊肘往外拐，大学只关注大学本身的利益不在乎国家大局层面的利益。
越是表现黄教授的牛逼，就越可笑，人才所有的阻力都来自内部。
",0
0,30185236,黄大年,先坤自明,xiankun21,力荐,2022-10-08,11:23:07,不愧是爱国科学家。在带团科研过程中，遇到问题，拔高到国家层面去解决问题。虽然一开始困难重重，阻力也重重，但这一切都是来成就我们的。心怀理想，不忘初心，善始善终。,0
0,30185236,黄大年,南宁。,182698169,较差,2022-09-29,08:57:13,思政课作业，拍的真够拉的,1
0,30185236,黄大年,カノン,soaring1995,还行,2022-09-11,09:33:55,正是因为有一批批像黄大年这样满怀爱国情怀的科学家，我们中国才更有底气和实力跻身世界强国。,0
0,30185236,黄大年,课后航海家,232265946,较差,2022-09-02,13:27:59,感觉像大学生毕设，不咋专业，字幕还有bug，剧情也一断一断的不连贯。但是本地人看到地址学院感觉挺熟悉的还挺有意思（感觉文化广场那地挺破的啊怎么拍出来感觉还不错233）。本来我期待值也挺低，还寻思是黑白电影呢，竟然是全彩。顺便一提，拿免费的票看的，没花钱，还包场了,0
0,30185236,黄大年,手机用户100100,181688083,很差,2022-09-01,19:49:54,果然，免费的电影院电影就不能有更高的期待。题材是真的不错，不过拍的是真的差,2
0,30185236,黄大年,李隆基笑嘻嘻,251721900,还行,2022-08-28,21:14:09,在学校电影院看的第一部电影 还是免费的。黄大年无疑是伟大的，但是这片。。。对得起黄大年不。。。,0
0,30185236,黄大年,府右街烟酒行,guqiaozi,很差,2022-07-26,09:08:16,将一个假话连篇累牍，利用国内外的认知差和信息差谋取功名利禄，学术上罕有建树的人做为学习的榜样，鼓励年轻人去学习，将来这些同学知道了真相，叫人情何以堪？,0
0,30185236,黄大年,冬,239545496,很差,2022-07-16,11:28:11,"因为为了国家，所以法律也无所谓。
是不是有个好动机就能肆意妄为？
难以认同这种价值判断。
另外，爱国可以，加班加点没问题，律己多好。偏要律他，别人的选择就不行，你的道德就最高？什么意思？
声明：针对的是电影的表达，对黄大年本人所知甚少，无恶意。",0
0,30185236,黄大年,Mi Manchi,256275903,还行,2022-07-15,13:12:32,老师组织我们看的，整体不错，鼓励我们献身祖国建设,0
0,30185236,黄大年,长歌策马入喧嚣,225778973,推荐,2022-06-11,19:59:59,四星向黄大年教授致敬！,0
0,30185236,黄大年,mo么,185207237,力荐,2022-05-24,01:38:32,很不用心很敷衍 像赶时间 人物刻画浮于表面 男主有点浮夸 五星给黄大年 致敬 史可好有感觉,0
0,30185236,黄大年,JY.Chen,196423898,很差,2022-05-22,19:24:33,一星给英雄黄大年  剩下不论是情节 还是演技 还是拍摄 还是台词 都太烂了,1
0,30185236,黄大年,谁在乎我,206856414,还行,2022-05-22,18:36:45,党建组织二刷 敬佩！,0
0,30185236,黄大年,Dear Cecilia：,bai1122,较差,2022-05-22,15:52:14,科学家的精神值得一万分一亿分。电影实在尬，转场突然的要命，剪辑没头没尾。,0
0,30185236,黄大年,🥺,182738476,推荐,2022-05-21,19:22:50,这部居然没打分，当时看了首映礼，第一次参加首映礼！电影就不评价了，今天在看第二遍，为什么在看第二遍也不评价了，希望不要看第三遍了😝,0
0,30185236,黄大年,猫头鹰部长,169637547,很差,2022-04-20,22:15:22,黄大年老师满分，电影零分,1
