page_index,movie_id,title,username,user_id,rating,date,time,comment,useful_count
0,27092785,李茶的姑妈,一人之所,208090724,很差,2023-02-14,11:23:39,太尴尬啦,0
0,27092785,李茶的姑妈,悟空的花果山09,175314697,推荐,2023-02-14,11:01:49,还是有些笑点的,0
0,27092785,李茶的姑妈,大耳朵花狗,200767815,较差,2023-02-13,19:03:13,补,0
0,27092785,李茶的姑妈,(๑･̑◡･̑๑),252528355,较差,2023-02-13,13:41:58,【2022.2.12】,0
0,27092785,李茶的姑妈,一二三四兀六柒,188806412,很差,2023-02-13,10:26:27,。。。。。。,0
0,27092785,李茶的姑妈,东林,60620913,很差,2023-02-12,23:58:53,国航常旅客烂片回收计划，两倍速两趟国航航班刷完一部烂到无以复加的烂片。,0
0,27092785,李茶的姑妈,Coisini,151761914,还行,2023-02-12,22:55:58,还是太偏舞台剧了。舞台剧要想搬上银幕，需要好好动动脑子的，因为影院要求雅俗共赏讲究三观，舆论一旦丢了评价会崩掉。心疼我的李茶的姑妈舞台剧啊！！！,0
0,27092785,李茶的姑妈,不注销,202214686,较差,2023-02-12,20:36:37,尴尬的段子,0
0,27092785,李茶的姑妈,猫呼噜,46912683,较差,2023-02-12,12:47:16,想知道外国原著是什么,0
0,27092785,李茶的姑妈,有心上ren,266152755,还行,2023-02-12,07:35:37,我们努力挣钱，想要让家人过上更好的生活，没想到到最后丢了自己。,0
0,27092785,李茶的姑妈,记忆徘徊七秒,225448537,很差,2023-02-12,01:56:04,全程无笑点。。。,0
0,27092785,李茶的姑妈,阿哲,259686302,还行,2023-02-11,21:22:16,还可以的喜剧,0
0,27092785,李茶的姑妈,NeZha,beatricell,很差,2023-02-11,17:24:39,飞机上选的电影，什么烂东西，我不如睡一路😅,0
0,27092785,李茶的姑妈,Melt,255892143,还行,2023-02-11,12:30:54,好笑就行,0
0,27092785,李茶的姑妈,且陶陶,227317946,还行,2023-02-11,00:52:34,居然还是有点好笑的，结构也蛮工整！就是一些擦边黄色玩笑和物化女性真的很不爽😕,0
0,27092785,李茶的姑妈,TT,173247392,推荐,2023-02-10,22:19:43,曾经看过但是忘了一点哈哈哈哈但是应该还有点搞笑的,0
0,27092785,李茶的姑妈,。。。,214564880,力荐,2023-02-10,21:43:15,夸张的讽刺了资本家为了钱可以毫无底线荒诞的用尽一切手段！,0
0,27092785,李茶的姑妈,blue orange,56677474,推荐,2023-02-10,17:17:19,挺搞笑的 从深圳回成都刚好看一部,0
0,27092785,李茶的姑妈,阿猫🐻,191878130,还行,2023-02-10,11:15:58,纯纯喜剧片,0
0,27092785,李茶的姑妈,大姐姐一起玩吗,140223875,力荐,2023-02-09,19:31:24,确实很喜欢，看了好几遍，荒诞的黑色幽默,0
