﻿page_index,movie_id,title,username,user_id,rating,date,time,comment,useful_count
0,26895979,午夜惊魂路,  查无此人 ,131061197,很差,2017-04-28,15:15:51,每月不断的出垃圾惊悚片 真能赚到钱吗 还是有别的目的,40
0,26895979,午夜惊魂路,咯咯哒,156337487,还行,2017-04-28,15:09:25,一点也不恐怖,2
0,26895979,午夜惊魂路,hjy,158497623,推荐,2017-08-14,23:28:46,本来以为是恐怖片，结果其实是悬疑推理片，猜了一路，不过也是因为一直在挖掘真相才有兴趣一直看下去。,0
0,26895979,午夜惊魂路,momo,157109306,,2017-04-29,18:52:07,国产恐怖片不用看都知道是烂片了…,1
0,26895979,午夜惊魂路,李甫,2106455,力荐,2017-08-28,15:32:30,人吓人，人比鬼，更吓人,0
0,26895979,午夜惊魂路,梦懿,165386510,力荐,2020-09-05,14:55:06,一般,0
0,26895979,午夜惊魂路,海歌,218346466,,2021-12-25,12:53:33,看了糟心啊。,0
0,26895979,午夜惊魂路,凡不凡,Goodfanren,,2017-07-28,14:46:47,老子真是操了你们妈了，天天有你们这帮傻比祸害中国电影，没事儿干点儿别的，别他妈给祖坟上抹黑了。,0
0,26895979,午夜惊魂路,P@P,164655328,力荐,2017-08-01,21:03:44,很好,0
0,26895979,午夜惊魂路,M能能M,150236253,,2017-05-04,16:49:30,😖😖两个表情表达我的内心感受,0
0,26895979,午夜惊魂路,兴致勃勃花生米,124537064,,2017-04-29,00:42:49,打破渣片底线！刷新国产三观！,1
0,26895979,午夜惊魂路,红藕香残玉簟秋,127437486,较差,2017-04-30,07:48:06,垃圾,6
0,26895979,午夜惊魂路,骑呢星人,34482289,很差,2017-04-30,12:34:29,2017/04/29我买过很多9.9的电影都觉得自己是赚到，但这一部，是在下输了,32
0,26895979,午夜惊魂路,一颗小石子,igarden,,2017-04-28,17:05:25,介绍已经说明了凶手就是他妈他未婚妻,1
0,26895979,午夜惊魂路,不要不开心哦,155602622,较差,2017-05-05,17:48:04,无聊的国产恐怖片……,0
0,26895979,午夜惊魂路,穆子衿,155602014,很差,2017-04-28,18:48:52,不敢相信这是一部惊悚类电影，除了光线不太好，没发现那里恐怖了。,13
0,26895979,午夜惊魂路,🙃,cwkk,,2017-05-02,05:11:51,那什么拯救你啊。。。。。国产恐怖片。。。好吧我爸还是喜欢看的,2
0,26895979,午夜惊魂路,小甜豆豆爱吃糖,157637991,还行,2017-06-06,11:05:34,吼吼，喜欢看恐怖片，还不错啦,1
0,26895979,午夜惊魂路,云无月,48706650,较差,2017-04-29,18:53:22,我的妈呀，能不能不拍国产恐怖片了，又难看，又不惊悚，图啥呢这是。怀疑是洗q的。,1
0,26895979,午夜惊魂路,麦子,btone0808,较差,2017-07-29,09:06:12,题目太不对路，其实故事还算有诚意，没有搞四不像的恐怖情节，演员演绎水平不行,0
0,26895979,午夜惊魂路,圣墟,152833029,很差,2017-04-28,16:42:15,四月终于要过去了，一日游电影,10
0,26895979,午夜惊魂路,橘猫爱吃鱼,169089788,很差,2018-07-24,12:55:01,剧情太垃圾，演技浮夸。,3
0,26895979,午夜惊魂路,彩戏师wala,caixishi,很差,2019-12-14,23:12:03,呵,0
0,26895979,午夜惊魂路,O型血,UloveWo,很差,2019-09-22,20:31:07,小伙为得到嫂子不择手段，被发现后弑父杀兄https://www.bilibili.com/video/av22144016,0
0,26895979,午夜惊魂路,苏彦明,44594309,很差,2017-08-05,12:21:25,不出意外的渣片，除了片头一点，毫无惊悚气氛，其实就是普普通通的乡村故事，再加点犯罪调料而已，一帮子演员也毫无乡村气息，放在这背景下，简直违和。已快进。,0
0,26895979,午夜惊魂路,离离塬上草,147353927,很差,2017-05-08,10:38:37,真是无聊,0
0,26895979,午夜惊魂路,暖气烤江湖骗子,lingoapple,很差,2018-03-01,19:49:15,一窝演员还不如村儿里群众演得好，男主就是个就是个整了容的老铁双击六六六,0
0,26895979,午夜惊魂路,听故事的人,137065019,很差,2017-05-14,23:14:13,什么鬼，一点也不恐怖好吗,1
0,26895979,午夜惊魂路,轻舞飞扬,158887942,很差,2017-05-25,20:43:21,不惊怵，不恐怖,1
0,26895979,午夜惊魂路,发呆中,douban2014nian,很差,2021-04-21,16:16:48,b站来呀官人解说。导演内心戏不是一般多,0
0,26895979,午夜惊魂路,无忧逍遥,56333481,很差,2017-05-14,20:43:43,真的是非常难看无聊的恐怖片了,0
0,26895979,午夜惊魂路,子期已归西,lasomabra,很差,2019-08-25,23:33:46,又是这位 烧钱大佬 但凡是参与制作的电影基本上都身兼导演 编剧 男一等角色 创造了包括耽美剧在内的多部粗制滥造哦影视剧,0
0,26895979,午夜惊魂路,Yellow_OTL,54880316,很差,2017-04-30,02:15:54,乡村渣滓级制作，剪辑得犹如碎片一般，估计几万块就拍得出来的。。。法克，这么垃圾也敢弄上电影院！,6
0,26895979,午夜惊魂路,jfflnzw,114890297,较差,2017-05-05,23:23:37,不恐怖也没意思…,1
