page_index,movie_id,title,username,user_id,rating,date,time,comment,useful_count
0,25856453,闺蜜二：无二不作,王大根,diewithme,很差,2018-03-02,12:30:21,向今年辱骂过的所有电影道歉，世界上怎么会有这么难看的东西啊？一亿只尖叫鸡一起叫上两小时也不会比这玩意儿更烦人，为什么女性导演可以拍出如此令人厌恶的女性角色？想把三个女主角绑到火箭上送到十万光年以外徐徐炸开，一粒渣也不要溅到地球上,2638
0,25856453,闺蜜二：无二不作,纯爱女战士,155680666,很差,2018-03-02,10:20:42,我在电影院，救我出去！,2308
0,25856453,闺蜜二：无二不作,瓦力,cyrus_wong,很差,2018-03-02,01:41:43,这特么就是低配弱智的女版《宿醉》，连泰森都照着请来了，故事有一搭没一搭的全方位秀下限，别说跟《宿醉》比，跟《闺蜜1》比也差一大截子，根本不像续集，更像是随心所欲拍出来的骗钱货，让三位女主被铁链铐着树叶遮体与半裸的泰森眉来眼去，又让泰森Cos宋仲基，脑子有坑么...1/10,855
0,25856453,闺蜜二：无二不作,桃桃林林,qijiuzhiyue,很差,2018-03-02,11:04:19,太尬了。套用了《宿醉》的剧情套路，包括也请了泰森。但是学人家都没学到精髓。剧情随意松散，表演夸张尴尬。情节漏洞还一大把，全程不知道在干啥。,538
0,25856453,闺蜜二：无二不作,Elsa,17914529,很差,2018-02-25,10:59:24,如果有负分我就给负分了！几个主角女孩我都挺喜欢的，但是这片子都算不上是一部电影。,524
0,25856453,闺蜜二：无二不作,笨鸟几多,139125536,很差,2018-02-26,01:29:50,18、9岁时的我也许很喜欢这个片儿，看完津津乐道的感叹这就是最美好的友情，这就是我也所拥有的友情。可，23、4岁的我已经不再为所动了，甚至很怀疑五年前自己的审美观念与认知能力，这并不是我所拥有的友情，我的友情比这个更慵懒随意粗糙些，没那么精致也没那么闹腾，不够美好 但足够真实,306
0,25856453,闺蜜二：无二不作,朝暮雪,lingrui1995,很差,2018-03-02,18:56:53,女版《前任》，低配版《小时代》，山寨版《宿醉》。演技尴尬，表情尴尬，动作尴尬，简直是尴尬豪华套餐。,257
0,25856453,闺蜜二：无二不作,小胡看书了吗,155736227,很差,2018-03-02,11:08:59,这是什么玩意儿???节奏混乱 演技浮夸 毫无逻辑 拍什么垃圾 一言不合就出来超低配版太阳的后裔 一星都嫌多 靠,272
0,25856453,闺蜜二：无二不作,假面骑士,154039834,还行,2018-03-02,12:54:31,陈意涵说：“人真的可以用一辈子去认识然后你会越来越爱这个人获得更多更多的爱”,5
0,25856453,闺蜜二：无二不作,秘密,145603633,很差,2018-03-02,10:52:19,奥，我的眼睛要瞎了,217
0,25856453,闺蜜二：无二不作,润昕,grx87,较差,2018-03-02,08:27:28,泰森小盆友，来闹什么。哈哈,56
