page_index,movie_id,title,username,user_id,rating,date,time,comment,useful_count
0,26974912,请把生命交给我,HarperYug,161704364,很差,2018-08-26,13:14:56,骗人的海报2.0,0
0,26974912,请把生命交给我,小木曾雪菜,153713866,较差,2021-03-14,17:25:42,😅虽然建筑人看得挺感动的但是作为电影真的不合格,0
0,26974912,请把生命交给我,呆萌小七,169216507,很差,2018-07-28,09:53:17,海报误导人，又想出一招半式博人眼球，不就是一部青年奋斗史吗？,1
0,26974912,请把生命交给我,cheer,49042220,很差,2018-07-25,14:25:27,当年的薰衣草也是帅过的许绍洋哎，是发生了什么。。,2
0,26974912,请把生命交给我,Boyce,boycester,很差,2018-08-23,22:40:22,五分钟弃。,0
0,26974912,请把生命交给我,乱乱不小心失忆,129009708,较差,2021-12-27,16:16:42,电视剧加长版，非常的不像电影，故事起伏不大，也不知道为啥优酷再我看完不老奇事以后推了这个。是因为幸存者就成迷钢结构这个点？信仰现在都这么玩了吗,0
0,26974912,请把生命交给我,麦子,btone0808,很差,2018-08-27,17:12:48,这水平，只能认为是消费地震幸存者，家国情怀的主题拍得太不上心了,0
0,26974912,请把生命交给我,tusk,191421915,很差,2023-01-12,13:44:49,张改,0
0,26974912,请把生命交给我,烂番茄,89479193,,2018-07-25,13:10:05,在童年地震中幸存的梅古诗立志为百姓设计建造可以托付生命的钢结构建筑。他将合伙人万祎偷工减料的隐患建筑推倒重来；他的抗震设计赢得了多个欧洲项目；他捐建的学校大楼经受了强地震的考验，其女友为此献出了生命。梅古诗团队参与国家一带一路建设，在国际市场竞争中捍卫了国家声誉，得到了国际同行的尊重和赞扬。,1
0,26974912,请把生命交给我,啊宇仔,179664554,推荐,2019-04-20,23:48:31,这也太没有自信了吧、都靠海报撑场面了吗,0
0,26974912,请把生命交给我,xtyjdn,139951814,很差,2019-01-27,19:04:58,拼凑的剧情，尴尬的演技，还有都是死鱼眼,0
0,26974912,请把生命交给我,harvey少校,108693709,还行,2018-08-27,07:51:32,青春奋斗史,0
0,26974912,请把生命交给我,谢谢不用谢,61287576,,2018-07-25,22:36:39,许绍洋？薰衣草的那个许绍洋？？？,1
0,26974912,请把生命交给我,一地狐狸毛,bf9527,很差,2018-08-26,10:10:16,就冲着这抄袭《辛德勒的名单》所做的海报，给你打一星都是抬举了，豆瓣为什么不能评论负分？,1
0,26974912,请把生命交给我,justin,181669517,很差,2018-07-27,14:36:30,不符合真实的建筑市场的逻辑，完全是钢结构的广告,0
0,26974912,请把生命交给我,许梦飞,171260353,很差,2018-08-11,08:25:52,啥几把玩意儿,0
0,26974912,请把生命交给我,大鱼侠,178731945,很差,2018-09-09,19:22:08,一开始就设置个高大全的S13形象，果断右上角,0
0,26974912,请把生命交给我,半熟男巫,Vinto,推荐,2018-07-27,15:33:16,test,0
0,26974912,请把生命交给我,青菜先生,136936658,,2018-09-05,22:54:23,骗人的海报2.0。,0
0,26974912,请把生命交给我,猪猪霞,174780577,还行,2018-07-26,17:33:29,许绍洋？？,0
0,26974912,请把生命交给我,花芯,183399335,力荐,2018-08-28,16:04:56,许绍洋演的梅古诗对事业的敬畏和执着，值得当代青年学习。看了这个片，我才知道为什么鸟巢和北京第二机场建成那样，原来钢结构抗震性最强，这也普及教育了国人。梅古诗的愿望是建造出钢结构住宅，这是一种创新，建筑业应该有创新意识，建造出坚固漂亮有个性的千年万年建筑。,0
0,26974912,请把生命交给我,一公斤眼屎,183402279,力荐,2018-08-26,15:48:06,爱奇艺已经可以看了，还不错！,0
0,26974912,请把生命交给我,deer,154980320,,2018-07-25,16:54:40,诺基亚开机,0
